,PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),year,month,province,max,maximum
1759,0.07888097595842503,0.07742440616998487,0.08419118204482796,0.06300305040330287,0.07330543097119945,0.09186981046543179,2017,6,四川省,0.653979799376151,1.0701747721499573
1792,0.06871787800579594,0.06817492014397668,0.07789638603284256,0.05902167459107725,0.06786663058818838,0.09293665584825482,2017,7,四川省,0.653979799376151,1.0701747721499573
1825,0.0736167472424258,0.07212456113941257,0.08423511187715312,0.051107535638621936,0.06960826322719654,0.08866622757884858,2017,8,四川省,0.653979799376151,1.0701747721499573
1858,0.0692238776732203,0.06860319977024446,0.08246820280244081,0.06095810371984144,0.07520298802066756,0.08141599075045021,2017,9,四川省,0.653979799376151,1.0701747721499573
1891,0.06275676640983345,0.06253659692348737,0.08945522906888102,0.07497927353921562,0.07518582602130426,0.06869819012209262,2017,10,四川省,0.653979799376151,1.0701747721499573
1924,0.07816039847880035,0.07916210450516882,0.08128370896634846,0.10261087201006183,0.08563051694836739,0.07209395501454162,2017,11,四川省,0.653979799376151,1.0701747721499573
1957,0.11247016111557667,0.11491342823098215,0.08558290547757164,0.13554866279626132,0.10641379194296212,0.06656749937823794,2017,12,四川省,0.653979799376151,1.0701747721499573
1990,0.1070429005542153,0.10768934421055462,0.09009996426044194,0.13406030677443925,0.11869249709441956,0.06995230578142678,2018,1,四川省,0.6275373186754974,1.0701747721499573
2023,0.10254304942380761,0.10387566573724366,0.0786604782291204,0.09693219697719199,0.10328319492631165,0.07756213805166763,2018,2,四川省,0.6275373186754974,1.0701747721499573
2056,0.08664559712721924,0.08970740668630692,0.08643469846491955,0.09674430831280488,0.09161001935467104,0.09266256632785495,2018,3,四川省,0.6275373186754974,1.0701747721499573
2089,0.07975773779965936,0.08816745235371813,0.07577480131761052,0.08473905799171154,0.07497847745545001,0.10665136768709434,2018,4,四川省,0.6275373186754974,1.0701747721499573
2122,0.08228263864035222,0.08486586927168467,0.07135387696577906,0.06955769436325426,0.06742485514266296,0.0986717536180594,2018,5,四川省,0.6275373186754974,1.0701747721499573
2155,0.07414314586127708,0.07366707515523188,0.08710919166590762,0.06487110092352576,0.0732660915040564,0.09151213682057846,2018,6,四川省,0.6275373186754974,1.0701747721499573
2188,0.06929864431267661,0.06729741130510238,0.08431576113501875,0.05883936860082776,0.07045390405126699,0.08548887927945566,2018,7,四川省,0.6275373186754974,1.0701747721499573
2221,0.09607810517309541,0.09233068833668495,0.09999548885817652,0.059780577971661,0.07982404246745883,0.09215382784188654,2018,8,四川省,0.6275373186754974,1.0701747721499573
2254,0.07225602650215178,0.06927719287738637,0.09337325361954575,0.060123508718791095,0.07410359700003191,0.07838717536315502,2018,9,四川省,0.6275373186754974,1.0701747721499573
2287,0.06704934919622274,0.06577409530483838,0.07607547402307642,0.07924013803895387,0.07370376802148752,0.07242690615551894,2018,10,四川省,0.6275373186754974,1.0701747721499573
2320,0.07080697220050877,0.06824083458012851,0.06903367505659726,0.09385735207139094,0.07804973522434244,0.06942000348050617,2018,11,四川省,0.6275373186754974,1.0701747721499573
2353,0.09209583320881384,0.08910696418111953,0.08777333640380637,0.10125438925544775,0.09460981775784064,0.06511093959279618,2018,12,四川省,0.6275373186754974,1.0701747721499573
10,0.12348871553071432,0.12070637194817427,0.11452357646558388,0.10791234299590237,0.12982481309492594,0.06995269701940933,2013,1,四川省,0.66640851705471,1.0701747721499573
43,0.09695004476814036,0.0908674496775328,0.08798064094340695,0.07736387431460062,0.10278426914105611,0.07447788373930561,2013,2,四川省,0.66640851705471,1.0701747721499573
76,0.08459950084383328,0.097388072319093,0.07875694200462152,0.07745832368673328,0.0752148937786526,0.08800373593349092,2013,3,四川省,0.66640851705471,1.0701747721499573
109,0.07592215044255624,0.07463092447547741,0.06973545780882011,0.06448637228365713,0.06448464508690901,0.09366281967935076,2013,4,四川省,0.66640851705471,1.0701747721499573
142,0.07436133941264293,0.0693754740032178,0.06794861684336093,0.05757722470556812,0.06373179826770291,0.09413855806833152,2013,5,四川省,0.66640851705471,1.0701747721499573
175,0.07420481127373871,0.07092554349650207,0.07144869318405997,0.05725795667334391,0.05834358718249483,0.1004942155955289,2013,6,四川省,0.66640851705471,1.0701747721499573
208,0.06627584455868192,0.06308361218315739,0.06720842717528012,0.06124967994438467,0.05763884048059747,0.08901647190473348,2013,7,四川省,0.66640851705471,1.0701747721499573
241,0.06949861496961751,0.06565562586225918,0.061935146750381455,0.06058830620022566,0.056369132259694685,0.09126805305051405,2013,8,四川省,0.66640851705471,1.0701747721499573
274,0.08801122732207667,0.08160295620911488,0.09391460395144649,0.06540486937355355,0.07405080327467987,0.08781368378361892,2013,9,四川省,0.66640851705471,1.0701747721499573
307,0.08886562443764084,0.08924117735437252,0.09777341989373127,0.10182110284135808,0.08361917079585289,0.08039098753424805,2013,10,四川省,0.66640851705471,1.0701747721499573
340,0.06252211847292742,0.07330621963995035,0.08737277440404485,0.11646278170533989,0.09558232289336224,0.06753112348931042,2013,11,四川省,0.66640851705471,1.0701747721499573
373,0.0953000079674298,0.10321657283114835,0.10140170057526254,0.15241716527533264,0.13835572374407146,0.06324977020215794,2013,12,四川省,0.66640851705471,1.0701747721499573
406,0.12828670743465795,0.12834211877000884,0.11127845937313623,0.1292257599030237,0.13107077490364044,0.07216351127340803,2014,1,四川省,0.7003673316578751,1.0701747721499573
439,0.10043594813955008,0.09588072549160707,0.09565607122720023,0.0920537410654634,0.11155896403795144,0.07293343095597422,2014,2,四川省,0.7003673316578751,1.0701747721499573
472,0.08055665861704821,0.08441715502946463,0.08846346493404404,0.08788970798462312,0.07786724785165304,0.08661062913689282,2014,3,四川省,0.7003673316578751,1.0701747721499573
505,0.07616866779256089,0.07659536675539105,0.07811074973838837,0.06804431484363076,0.06974988596044338,0.09781589347454475,2014,4,四川省,0.7003673316578751,1.0701747721499573
538,0.08973072316841335,0.09004123819793378,0.06244227033524902,0.06264044402649645,0.06467695442761194,0.09819028795541318,2014,5,四川省,0.7003673316578751,1.0701747721499573
571,0.08795303706711562,0.08185669190948448,0.08519975719659592,0.05902590953112991,0.0669260112655475,0.09370667409856664,2014,6,四川省,0.7003673316578751,1.0701747721499573
604,0.07732551478848351,0.07564449042331106,0.0803226913188254,0.062130726702082,0.0667620501863767,0.09361030567240218,2014,7,四川省,0.7003673316578751,1.0701747721499573
637,0.08538163365476051,0.0801540246959102,0.08609780233845048,0.060096116949182495,0.06916500448502086,0.0904958745341238,2014,8,四川省,0.7003673316578751,1.0701747721499573
670,0.06946885922014191,0.06801425887998351,0.07643824390658785,0.06713301396236485,0.06946901227997603,0.08522476501672166,2014,9,四川省,0.7003673316578751,1.0701747721499573
703,0.07190723287462246,0.07330359916262208,0.0778012756738847,0.08270548077485147,0.07507777841776564,0.0807022239277926,2014,10,四川省,0.7003673316578751,1.0701747721499573
736,0.05633412406183963,0.06079208223879305,0.0730966305176916,0.09918309075428514,0.08463948187093404,0.06629366558034246,2014,11,四川省,0.7003673316578751,1.0701747721499573
769,0.07645089318080599,0.08495824844549021,0.08509258343994609,0.1298716935028668,0.11303683431307898,0.06225273837381769,2014,12,四川省,0.7003673316578751,1.0701747721499573
802,0.12909504165872174,0.12581271426110024,0.10546226855589085,0.11927139510645791,0.11817170508797567,0.06855582700295682,2015,1,四川省,0.6663689516731032,1.0701747721499573
835,0.09955465713783092,0.09813047078237934,0.08366167171351149,0.08837450082251211,0.09958249228260936,0.07556659178106018,2015,2,四川省,0.6663689516731032,1.0701747721499573
868,0.08177866003284318,0.08611725137426222,0.0891488592867216,0.08386428112791447,0.08692662966329906,0.08739050005046511,2015,3,四川省,0.6663689516731032,1.0701747721499573
901,0.07126815566652783,0.07489768104205397,0.07775844929143526,0.07393173900384177,0.07271589109150019,0.09898069125553326,2015,4,四川省,0.6663689516731032,1.0701747721499573
934,0.07995155146149396,0.08199237975364854,0.07514748295209757,0.06430067450277302,0.07216037312265966,0.10354544528621136,2015,5,四川省,0.6663689516731032,1.0701747721499573
967,0.07064644752947927,0.07013453832340723,0.07448194421756504,0.05970008522273287,0.06889266388571612,0.08931764856523669,2015,6,四川省,0.6663689516731032,1.0701747721499573
1000,0.07805606275614932,0.07685244540705019,0.0746129350118409,0.06516449756668322,0.06651294182357867,0.09868019975946805,2015,7,四川省,0.6663689516731032,1.0701747721499573
1033,0.08175366604080142,0.0785545169101121,0.08392717856609587,0.0666576077552295,0.07101926477697508,0.08612189082771071,2015,8,四川省,0.6663689516731032,1.0701747721499573
1066,0.07671784040355004,0.07289991117025733,0.08976450868064816,0.06902490569840891,0.07751868938663148,0.08008830764123848,2015,9,四川省,0.6663689516731032,1.0701747721499573
1099,0.08016819200151708,0.08099290128815201,0.0826626571058147,0.08817363286539184,0.07681113752924378,0.081191815326709,2015,10,四川省,0.6663689516731032,1.0701747721499573
1132,0.06135687205062575,0.06377640107831724,0.0792344860212178,0.10281676587548802,0.09398015164871555,0.0654180356251964,2015,11,四川省,0.6663689516731032,1.0701747721499573
1165,0.0896528532604594,0.0898387886092595,0.08413755859716066,0.11871991445256644,0.0957080597010953,0.06514304687821398,2015,12,四川省,0.6663689516731032,1.0701747721499573
1210,0.10105783991452197,0.09323964554786529,0.1355329738737676,0.10503096520894328,0.1303103838151091,0.047904340661811144,2016,1,山西省,0.8496131586061224,1.0701747721499573
1243,0.07217086031297659,0.07196380784891786,0.10118334583340387,0.07059469458623875,0.1159227884824725,0.06835536425605698,2016,2,山西省,0.8496131586061224,1.0701747721499573
1276,0.08537076523529001,0.10099793222374313,0.0812763229632065,0.0887262364909732,0.08691491403349878,0.08323621301738136,2016,3,山西省,0.8496131586061224,1.0701747721499573
1309,0.06794094037801303,0.07990895598260915,0.04575284620120813,0.0679076523193136,0.0696997414755105,0.09856915607682072,2016,4,山西省,0.8496131586061224,1.0701747721499573
1342,0.06458517469345249,0.06882436172246836,0.04532265266780706,0.05870946461209327,0.05701381361686319,0.1192691844816005,2016,5,山西省,0.8496131586061224,1.0701747721499573
1375,0.06240205955988634,0.062301864257844695,0.04434572088443718,0.05414489766215904,0.06313783674373939,0.12098343383397159,2016,6,山西省,0.8496131586061224,1.0701747721499573
1408,0.06687832927681897,0.06200276887581175,0.03330916710099129,0.046898488109842956,0.05733092394972215,0.11465639630973175,2016,7,山西省,0.8496131586061224,1.0701747721499573
1441,0.05835938149774101,0.05692400203950973,0.03456928667735242,0.05014257141279,0.05674497151684861,0.10277182525654456,2016,8,山西省,0.8496131586061224,1.0701747721499573
1474,0.06440710757312369,0.0631691884817547,0.04749010397634471,0.0747030599090195,0.05979570843080907,0.08528015974731377,2016,9,山西省,0.8496131586061224,1.0701747721499573
1507,0.06195458725137044,0.06488334624855997,0.0527354034776883,0.09262908465606041,0.0665159218484639,0.06526988373263308,2016,10,山西省,0.8496131586061224,1.0701747721499573
1540,0.13141121916444368,0.13446754483121026,0.1599273130086827,0.13702999859286996,0.10652255682699195,0.050997390136855995,2016,11,山西省,0.8496131586061224,1.0701747721499573
1573,0.1634617351423618,0.14131658193970512,0.21855486333511015,0.15348288643969601,0.13009043925997077,0.0427066524892786,2016,12,山西省,0.8496131586061224,1.0701747721499573
1606,0.14829573679775668,0.13018596068623844,0.22472916380240562,0.12275767964922933,0.1438389025323252,0.04427747916304448,2017,1,山西省,0.8140849226309997,1.0701747721499573
1639,0.11201736413692734,0.10270498526714134,0.1671626473020716,0.10614573553897139,0.11439207705065561,0.0597033243143726,2017,2,山西省,0.8140849226309997,1.0701747721499573
1672,0.07950820072868718,0.07803765593452935,0.08937028970427374,0.08588065803538039,0.08016529929031463,0.07766269175415172,2017,3,山西省,0.8140849226309997,1.0701747721499573
1705,0.06253231912336443,0.07204468232459807,0.050305812480587145,0.07471670180137079,0.06094489617252475,0.08724727174527942,2017,4,山西省,0.8140849226309997,1.0701747721499573
1738,0.06432496568669314,0.07759055306192461,0.0358893864132527,0.059182813360775965,0.050590527168626165,0.11964654629938687,2017,5,山西省,0.8140849226309997,1.0701747721499573
1771,0.06722021334249982,0.0684087848798253,0.04300691804178455,0.056273515157582665,0.06006920768904124,0.14153144619549152,2017,6,山西省,0.8140849226309997,1.0701747721499573
1804,0.06753512663657403,0.06500024468997043,0.03838547071309358,0.047900540768640844,0.06568345008540305,0.13234869882295108,2017,7,山西省,0.8140849226309997,1.0701747721499573
1837,0.06629418570084196,0.06239050321554005,0.03956359474670643,0.05391321919204549,0.06704425794089902,0.10838477321515033,2017,8,山西省,0.8140849226309997,1.0701747721499573
1870,0.07411680672099734,0.07914992583223684,0.05061798496813294,0.07885095729310394,0.07468034045997933,0.08990600675841427,2017,9,山西省,0.8140849226309997,1.0701747721499573
1903,0.07686441455366803,0.0739263888397068,0.04848532241846938,0.08975731285165534,0.08013800841241778,0.051189121803872764,2017,10,山西省,0.8140849226309997,1.0701747721499573
1936,0.08234747137925962,0.09138047828308606,0.08361526386200507,0.10746333561641781,0.09120374421491942,0.0472889469704758,2017,11,山西省,0.8140849226309997,1.0701747721499573
1969,0.09894319519273038,0.09917983698520283,0.12886814554721715,0.11715753073482602,0.11124928898289385,0.040813692957409,2017,12,山西省,0.8140849226309997,1.0701747721499573
2002,0.12040457251084237,0.10569392644008238,0.17439312123467143,0.11768039506290566,0.13455088582841518,0.045244024288904276,2018,1,山西省,0.6979669253658214,1.0701747721499573
2035,0.09791396286257303,0.09314432787471598,0.16085876262072618,0.08397530603324657,0.10741317899888513,0.0647902831924824,2018,2,山西省,0.6979669253658214,1.0701747721499573
2068,0.10688594609132021,0.11013983607962734,0.09179899881156892,0.09496216624498506,0.0971753602593801,0.07988824142807739,2018,3,山西省,0.6979669253658214,1.0701747721499573
2101,0.07790691652909332,0.09995192742475519,0.05876533857705009,0.07361091818842048,0.06588108062380979,0.09357847194926874,2018,4,山西省,0.6979669253658214,1.0701747721499573
2134,0.07935180841841291,0.08533967235821126,0.05473167208531605,0.06940655452961599,0.0627244654891957,0.1140228943065646,2018,5,山西省,0.6979669253658214,1.0701747721499573
2167,0.06590383503653681,0.06575095364925816,0.05373509867744657,0.06427318700966239,0.06471722080766121,0.13371875056498753,2018,6,山西省,0.6979669253658214,1.0701747721499573
2200,0.07285127090228138,0.060448939530268336,0.04115672933721255,0.04633412776896638,0.07265420986684533,0.1280834497350233,2018,7,山西省,0.6979669253658214,1.0701747721499573
2233,0.07249424350690066,0.06373435508912827,0.04108664237100948,0.049822477482509266,0.07391046700127273,0.12214955929368902,2018,8,山西省,0.6979669253658214,1.0701747721499573
2266,0.04716626046636679,0.047135208772413346,0.03797477004369412,0.06141862454179898,0.058373066618638524,0.0747416775827073,2018,9,山西省,0.6979669253658214,1.0701747721499573
2299,0.06121899510939175,0.06357469737966252,0.053573157729948036,0.09385941533868267,0.06331939312989796,0.06508125244997294,2018,10,山西省,0.6979669253658214,1.0701747721499573
2332,0.10203479129452452,0.1035823315130808,0.09468454097261067,0.1262523961702208,0.09865245813098396,0.04210712980186742,2018,11,山西省,0.6979669253658214,1.0701747721499573
